MAN_CITY|               I reckon he could play quite a bit this season as along with Danilo hes basically the only cover for Fernandinho. He must have been given some assurances he will get game time as its world cup year and find it baffling he would stay without knowing hes gonna get a chance.               |greasedupdeafguy|15 Sep 2017 at 6:26 PM
MAN_CITY|               How did he play last night?               |Chipmeister|21 Sep 2017 at 8:40 AM
MAN_CITY|               <div class=""bbCodeBlock bbCodeQuote"" data-author=""Chipmeister"">                <aside>                 <div class=""attribution type"">                 Chipmeister said:                  <a href=""goto/post?id=10487918#post-10487918"" class=""AttributionLink"">↑</a>                 </div>                 <blockquote class=""quoteContainer"">                 <div class=""quote"">                  How did he play last night?                 </div>                 <div class=""quoteExpand"">                  Click to expand...                 </div>                </blockquote>                </aside>               </div>It depends on who you ask!               |Blue Llama|21 Sep 2017 at 8:43 AM
MAN_CITY|               Haha, yes should have made it clear an honest football assessment of a player who has not had much game time. but could potentially be a useful squad player. Anyone watch it sober enough to comment?               |Chipmeister|21 Sep 2017 at 8:55 AM
MAN_CITY|               <div class=""bbCodeBlock bbCodeQuote"" data-author=""Chipmeister"">                <aside>                 <div class=""attribution type"">                 Chipmeister said:                  <a href=""goto/post?id=10487938#post-10487938"" class=""AttributionLink"">↑</a>                 </div>                 <blockquote class=""quoteContainer"">                 <div class=""quote"">                  Haha, yes should have made it clear an honest football assessment of a player who has not had much game time. but could potentially be a useful squad player. Anyone watch it sober enough to comment?                 </div>                 <div class=""quoteExpand"">                  Click to expand...                 </div>                </blockquote>                </aside>               </div>He was decent enough considering he was playing LB alongside Mangala. Nothing to write home about either way IMO.               |domalino|21 Sep 2017 at 9:33 AM
MAN_CITY|               <div class=""bbCodeBlock bbCodeQuote"" data-author=""Chipmeister"">                <aside>                 <div class=""attribution type"">                 Chipmeister said:                  <a href=""goto/post?id=10487918#post-10487918"" class=""AttributionLink"">↑</a>                 </div>                 <blockquote class=""quoteContainer"">                 <div class=""quote"">                  How did he play last night?                 </div>                 <div class=""quoteExpand"">                  Click to expand...                 </div>                </blockquote>                </aside>               </div>              <br> I was there last night and for me.              <br>               <br> He looked a little awkward defensively at left back but ok going forwards.              <br> He doesn't seem to look for the quick pass that our wingers thrive on. He delays quite a lot.              <br> But then in his defence the inverted wingers we played last night didn't make an out ball that easy.              <br>               <br> For me as a footballer his qualities are his down falls in this side. He's energetic and willing to press. He's a true high energy footballer and his desire and commitment can't be faulted, but this leads to him doing everything at a high tempo and his passing ability isn't good enough in full flow.              <br>               <br> He did ok last night but we lost all control when he went into his natural position.              <br>               <br> I don't think Guardiola's in game management helped him last night.               |schfc6|21 Sep 2017 at 9:47 AM
MAN_CITY|               Sounds a fare assessment and really what I was expecting, he does have qualities but are they what we require in the structure we play, is the major doubt. I always wondered if he was smart enough to adapt his game and become a left back.               |Chipmeister|21 Sep 2017 at 10:37 AM
MAN_CITY|               Thought he did okay in an unfamiliar position. Surely we have a left back in the eds that can step up though for these type of games?               |greasedupdeafguy|21 Sep 2017 at 10:44 AM
MAN_CITY|               I really like Delph, he definitely adds something to the team when he starts or comes on as a sub, I hope we keep him and use him a bit more often..               |Blue Til Death|21 Sep 2017 at 2:21 PM
MAN_CITY|               Useful squad player.              <br>               <br> He gives 100% always               |Tevez City|21 Sep 2017 at 3:28 PM
MAN_CITY|               <div class=""bbCodeBlock bbCodeQuote"" data-author=""Chipmeister"">                <aside>                 <div class=""attribution type"">                 Chipmeister said:                  <a href=""goto/post?id=10487918#post-10487918"" class=""AttributionLink"">↑</a>                 </div>                 <blockquote class=""quoteContainer"">                 <div class=""quote"">                  How did he play last night?                 </div>                 <div class=""quoteExpand"">                  Click to expand...                 </div>                </blockquote>                </aside>               </div>I thought he was just fine. His inclusion wasnt (generally) warmly met on the post match thread once announced, but I thought he looked like a worthy squad player               |Uncle Wally One Ball|21 Sep 2017 at 7:48 PM
MAN_CITY|               <div class=""bbCodeBlock bbCodeQuote"" data-author=""Uncle Wally One Ball"">                <aside>                 <div class=""attribution type"">                 Uncle Wally One Ball said:                  <a href=""goto/post?id=10488952#post-10488952"" class=""AttributionLink"">↑</a>                 </div>                 <blockquote class=""quoteContainer"">                 <div class=""quote"">                  I thought he was just fine. His inclusion wasnt (generally) warmly met on the post match thread once announced, but I thought he looked like a worthy squad player                 </div>                 <div class=""quoteExpand"">                  Click to expand...                 </div>                </blockquote>                </aside>               </div>Agree with that. If you look at it another way thsi season we have Mendy as first chopice LB. Second options are Sane as a wing back - this was a disaster. Delph at left back - was ok. He is willing, has the energy and mobility required in the system, can pass well and is a natural left footer so he can dive in with the correct foot (he got booked for a sliding tackle that was a marginal booking but my point is it helps to be a left footed player to slide in like that). All in all he was pretty good.               |Gaudion M|21 Sep 2017 at 8:33 PM
MAN_CITY|               nothing wrong with the lad. good squad player to have around.               |Bill|21 Sep 2017 at 8:35 PM
MAN_CITY|               Yeah, I thought he did a fine job at left back last night.               |taconinja|21 Sep 2017 at 9:15 PM
MAN_CITY|               He did ok at left back, his positioning was a bit iffy at times but that’s to be expected. Can’t fault his energy and commitment though. I’m a bit less worried about the left back position now, I think he can be a steady cover if mendy gets injured.               |Manchester_lalala|22 Sep 2017 at 12:35 PM
MAN_CITY|               <div class=""bbCodeBlock bbCodeQuote"" data-author=""Manchester_lalala"">                <aside>                 <div class=""attribution type"">                 Manchester_lalala said:                  <a href=""goto/post?id=10489629#post-10489629"" class=""AttributionLink"">↑</a>                 </div>                 <blockquote class=""quoteContainer"">                 <div class=""quote"">                  He did ok at left back, his positioning was a bit iffy at times but that’s to be expected. Can’t fault his energy and commitment though. I’m a bit less worried about the left back position now, I think he can be a steady cover if mendy gets injured.                 </div>                 <div class=""quoteExpand"">                  Click to expand...                 </div>                </blockquote>                </aside>               </div>If he is going to provide cover at LB, he will need time to get up to speed with that role. He's a bright guy and a capable football player so he may well adapt to the position; regardless of which, he is a sufficiently able back up for midfield.               |OB1|22 Sep 2017 at 1:13 PM
MAN_CITY|               I've been one of the huge proponents of Delph at LB... Been asking for it for 2 year now... But as a permanent backup to Mendy... I worry.              <br>               <br> My biggest problem is not whether he can play leftback. He can, I already knew that. But the truth is he is way more injury prone than Mendy.               <br>               <br> So if Mendy has an injury, more likely than not, so would Delph :(               |Dax777|22 Sep 2017 at 6:12 PM
MAN_CITY|               World class finish with his right foot !               |Tevez City|23 Sep 2017 at 6:57 PM
MAN_CITY|               <div class=""bbCodeBlock bbCodeQuote"" data-author=""Dax777"">                <aside>                 <div class=""attribution type"">                 Dax777 said:                  <a href=""goto/post?id=10490016#post-10490016"" class=""AttributionLink"">↑</a>                 </div>                 <blockquote class=""quoteContainer"">                 <div class=""quote"">                  I've been one of the huge proponents of Delph at LB... Been asking for it for 2 year now... But as a permanent backup to Mendy... I worry.                 </div>                 <div class=""quoteExpand"">                  Click to expand...                 </div>                </blockquote>                </aside>               </div>It's fine for certain games but there's no doubt we need to sign a left back either in January or next summer.               |David 'El Mago' Silva|23 Sep 2017 at 7:52 PM
MAN_CITY|               Cracking goal today.               |taleofbluehalves|23 Sep 2017 at 8:02 PM
MAN_CITY|               He did ever so well today, even before his goal, which was an absolute screamer.               |Pam|23 Sep 2017 at 8:04 PM
MAN_CITY|               What a finish from him. He still has a role to play for us and it'd obvious that Pep sees something in him that will help us.               |Goater=Legend|23 Sep 2017 at 8:13 PM
MAN_CITY|               <span data-s9e-mediaembed=""youtube"" style=""display:inline-block;width:100%;max-width:640px""><span style=""display:block;overflow:hidden;position:relative;padding-bottom:56.25%""><iframe allowfullscreen scrolling=""no"" style=""background:url(https://i.ytimg.com/vi/gsSpQiZVsmc/hqdefault.jpg) 50% 50% / cover;border:0;height:100%;left:0;position:absolute;width:100%"" src=""https://www.youtube.com/embed/gsSpQiZVsmc""></iframe></span></span>               |I'm With Stupid|23 Sep 2017 at 8:17 PM
MAN_CITY|               What an absolute stunner with his weaker foot. He can be very useful for us if he stays fit. Very versatile, technically he's great, can shoot from distance, passing wise he's OK too. People just hate him for whatever reason just like Raheem.               |Dipsis_LTU_MC|23 Sep 2017 at 9:31 PM
MAN_CITY|               Just needs to stay fit, the only thing holding him back.               |blue wang|23 Sep 2017 at 9:45 PM
MAN_CITY|               Judging by the way other team mates were jumping all over him at the end of the game, it seems he's a popular fella in the changing room as well!              <br>               <br> I like him, and if he can stay fit, he's a very useful additional to the squad.               |Kris_Musampa|23 Sep 2017 at 9:56 PM
MAN_CITY|               Always was a fan. Has a lot of energy and works hard for the team. What a goal!! Amazing curler with his weak foot.               <br>               <br> He decided to stay and fight than to go to Stoke. Delph is a good player, was captain at Villa also.               |Easy|23 Sep 2017 at 9:59 PM
MAN_CITY|               Down to earth bloke who really hasnt deserved the huge amount of bollocks thats been talked about him.               |purplenose|24 Sep 2017 at 12:41 AM
MAN_CITY|               Love him. Can stay as long as he wants for me.               |Don Karleone|24 Sep 2017 at 12:49 AM
MAN_CITY|               still don't believe he actually scored that goal. Must have been Dinho and everyone's just playing a joke on me.              <br>               <br> I mean, Delph, do something as good and worthwhile as that? Never...              <br>               <br> **Oooh look...a humble pie...nom**              <br>               <br> Let's see if he can back that up or whether it was just a nice fluke.               |BJL_City|24 Sep 2017 at 12:53 AM
MAN_CITY|               Yeah literally said to myself ""really?"" as he shot and then of course he curls in a beauty with his weak foot haha.              <br>               <br> The level of play from everyone has been great these last few weeks and looks like it's pushing even our players who don't feature much to perform.               |KCblue|24 Sep 2017 at 8:28 AM
MAN_CITY|               He seems a well liked player within the squad. His finish was lovely.               |BlueTG|24 Sep 2017 at 9:22 AM
MAN_CITY|               Great goal yesterday and good for him to get some minutes. He's definitely a viable back up to Mendy.               |City_Sean|24 Sep 2017 at 9:57 AM
MAN_CITY|               Fabian Delph: ""No player would ever want to leave a club like this. If you do leave it's because your services are no longer required.""               |karen7|24 Sep 2017 at 4:12 PM
MAN_CITY|               I am absolutely speechless about his performance. Incredible.               |Andouble|26 Sep 2017 at 9:39 PM
MAN_CITY|               MOTM               |Don Karleone|26 Sep 2017 at 9:39 PM
MAN_CITY|               Great game from Delphy.               |kupest|26 Sep 2017 at 9:40 PM
MAN_CITY|               He will do for now.               |Manchester_lalala|26 Sep 2017 at 9:41 PM
MAN_CITY|               Well well delphinio               |karen7|26 Sep 2017 at 9:41 PM
MAN_CITY|               <div class=""bbCodeBlock bbCodeQuote"" data-author=""Manchester_lalala"">                <aside>                 <div class=""attribution type"">                 Manchester_lalala said:                  <a href=""goto/post?id=10498117#post-10498117"" class=""AttributionLink"">↑</a>                 </div>                 <blockquote class=""quoteContainer"">                 <div class=""quote"">                  He will do for now.                 </div>                 <div class=""quoteExpand"">                  Click to expand...                 </div>                </blockquote>                </aside>               </div>Will suffice, but caught out of position too often tonight. but worth his squad place. Good attitude and seems to be well liked by rest of players               |bigstanhibbert|26 Sep 2017 at 9:42 PM
MAN_CITY|               Yes, he can play left back.               |bluethai|26 Sep 2017 at 9:43 PM
MAN_CITY|               Take... a... bow.               |SebastianBlue|26 Sep 2017 at 9:44 PM
MAN_CITY|               Cracking performance in a position he's not familiar with. Won back the ball time and time again. Positioning not always the best but did really well.               |Bluedan2|26 Sep 2017 at 9:46 PM
MAN_CITY|               Man of the Match!               |blueinsa|26 Sep 2017 at 9:48 PM
